SPE00156270,20080920,TMAX,118,,,E
SPE00156270,20080921,TMAX,127,,,E
SPE00156270,20080922,TMAX,118,,,E
SPE00156270,20080923,TMAX,58,,,E
SPE00156270,20080924,TMAX,49,,,E
SPE00156270,20080925,TMAX,60,,,E
SPE00156270,20080926,TMAX,64,,,E
SPE00156270,20080927,TMAX,72,,,E
SPE00156270,20080928,TMAX,82,,,E
SPE00156270,20080929,TMAX,72,,,E
SPE00156270,20080930,TMAX,77,,,E
SPE00156270,20080901,TMIN,61,,,E
SPE00156270,20080902,TMIN,71,,,E
SPE00156270,20080903,TMIN,86,,,E
SPE00156270,20080904,TMIN,67,,,E
SPE00156270,20080905,TMIN,68,,,E
SPE00156270,20080906,TMIN,31,,,E
SPE00156270,20080907,TMIN,22,,,E
SPE00156270,20080908,TMIN,37,,,E
SPE00156270,20080909,TMIN,83,,,E
SPE00156270,20080910,TMIN,98,,,E
SPE00156270,20080911,TMIN,25,,,E
SPE00156270,20080912,TMIN,-12,,,E
SPE00156270,20080913,TMIN,-20,,,E
SPE00156270,20080914,TMIN,-14,,,E
SPE00156270,20080915,TMIN,38,,,E
